REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
13,803,00,000074,1,2,1,01,1,1,1,08,05,5, , , , , , , ,9,1,01,1,1,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000075,1,2,1,01,2,1,1,11,06,6, , , , , , , , ,1,01,1,1,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0005.734025123
13,803,00,000076,1,2,1,01,1,1,1,11,06,6, , , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,0005.734025123
13,803,00,000077,1,1,1,01,1,1,1,11,07,5, , , , , , , ,3,1,01,1,3,13,01,2,2,2,2,226,7602,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000078,1,1,1,01,1,1,1,11,06,5, , , , , , , ,3,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0005.706877454
13,803,00,000079,1,1,1,01,1,1,1,11,06,5, , , , , , , ,3,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000080,3,4,2,01,1,1,1,07,02,1,4,1,2,2,2,2,2, ,1,01,1,2,01,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0005.353738659
13,803,00,000081,3,4,2,01,1,1,1,07,02,1,1, , , , , , , ,1,01,1,2,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0005.353738659
13,803,00,000082,3,4,2,01,1,1,1,07,02,1,1, , , , , , , ,1,01,1,1,01,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.353738659
13,803,00,000083,3,5,2,01,2,1,1,06,07,1,1, , , , , , , ,1,02,1,2,13,01,2,2,2,2,226,7602,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.353738659
13,803,00,000084,3,5,2,01,1,1,1,06,07,4,1, , , , , , , ,1,01,1,2,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.867867868
13,803,00,000085,1,4,1,01,1,1,1,10,05,6, , , , , , , , ,1,02,1,2,13,01,1,2,2,2,226,7602,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.734025123
13,803,00,000086,1,1,1,01,1,1,1,11,04,1,1, , , , , , , ,1,01,1,1,01,01,2,2,2,2,226,7602,1,1,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.353738659
13,803,00,000087,1,1,1,01,1,1,1,11,04,1,1, , , , , , , ,1,01,1,2,01,01,2,2,2,2,226,7602,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.353738659
13,803,00,000088,1,2,1,02,3,2,1,11,05,1,1, , , , , , , ,1,04,1,2,01,01,2,2,2,2,226,7602,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.353738659
13,803,00,000089,1,2,1,02,3,2,1,11,05,1,1, , , , , , , ,1,02,1,2,01,01,2,2,2,2,226,7602,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.353738659
13,803,00,000090,1,2,1,01,3,2,1,11,04,1,1, , , , , , , ,1,02,1,2,14,01,2,2,2,2,226,7602,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.353738659
13,803,00,000091,1,1,1,01,1,1,1,07,03,1,1, , , , , , , ,1,01,1,1,11,01,1,2,2,2,226,7602,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.353738659
13,803,00,000092,1,2,1,02,1,1,1,11,04,5, , , , , , , ,7,1,01,1,2,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.706877454
13,803,00,000093,1,1,1,01,1,1,1,11,04,5, , , , , , , ,5,1,01,1,2,01,01,2,2,2,2,105,7602,1,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.706877454
13,803,00,000094,1,1,1,01,1,1,1,11,04,5, , , , , , , ,1,1,01,1,1,13,01,2,2,2,2,226,7602,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.706877454
13,803,00,000095,1,1,1,01,1,1,1,11,04,5, , , , , , , ,6,1,01,1,2,13,01,2,2,2,2,226,7602,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.706877454
