REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
13,804,00,000012,1,2,1,01,1,1,1,07,03,1,4,1,9,9,9,9,9, ,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,0004.882368739
13,804,00,000013,1,2,1,01,1,1,1,09,03,5, , , , , , , ,0,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,0004.811472275
13,804,00,000014,1,1,1,01,2,1,1,09,03,5, , , , , , , ,6,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0004.811472275
13,804,00,000015,1,2,1,01,2,1,1,10,07,1,4,1,2,2,2,2,2, ,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0004.882368739
13,804,00,000016,1,2,1,01,2,1,1,10,07,6, , , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0004.962546816
13,804,00,000017,1,2,1,01,2,1,1,10,04,6, , , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0004.962546816
13,804,00,000018,1,2,1,01,5,1,1,10,11,1,4,2,2,1,2,2,2, ,1,01,1,3,13,01,2,2,2,2,247,7502,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0004.882368739
13,804,00,000019,1,2,1,01,1,1,1,09,04,6, , , , , , , , ,1,02,1,1,01,01,2,2,2,2,226,7502,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0004.962546816
13,804,00,000020,1,2,1,01,2,1,1,10,07,6, , , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0004.962546816
13,804,00,000021,1,2,1,01,2,1,1,10,07,6, , , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0004.962546816
13,804,00,000022,1,2,1,01,1,1,1,10,11,1,9, , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,0004.882368739
13,804,00,000023,1,2,1,01,1,1,1,10,11,1,9, , , , , , , ,1,02,1,3,13,02,2,2,2,2,226,7502,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,0004.882368739
13,804,00,000024,1,3,1,01,6,1,1,05,06,6, , , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0004.962546816
13,804,00,000025,1,1,1,01,1,1,1,10,05,6, , , , , , , , ,1,02,1,2,13,01,2,2,2,2,226,7502,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0004.962546816
13,804,00,000026,2,2,2,01,1,1,1,09,09,1,4,1,2,2,2,2,2, ,1,02,1,2,13,01,2,2,2,2,226,9999,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0004.882368739
13,804,00,000027,2,2,2,01,1,1,1,09,04,5, , , , , , , ,5,1,02,1,2,13,01,2,2,2,2,226,7502,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0004.811472275
13,804,00,000028,2,2,1,01,1,1,1,09,11,1,4,1,2,2,2,2,2, ,1,07,1,3,13,01,2,2,2,2,226,7502,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,0004.882368739
13,804,00,000029,1,2,1,01,1,1,1,10,04,6, , , , , , , , ,1,02,1,2,13,01,2,2,2,2,226,7502,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0004.962546816
13,804,00,000030,1,2,1,01,1,1,1,09,04,1,4,1,2,2,2,2,2, ,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0004.882368739
13,804,00,000031,1,3,1,01,1,1,1,10,05,1,1, , , , , , , ,1,02,1,3,03,01,1,2,2,2,247,7502,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0004.882368739
13,804,00,000032,1,2,1,01,2,1,1,10,07,1,4,1,2,2,2,2,2, ,1,02,1,2,13,01,2,2,2,9,226,7502,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0004.882368739
13,804,00,000033,1,1,1,01,1,1,1,09,06,5, , , , , , , ,5,1,02,3,3,13,01,2,2,2,2,226,7502,1,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,0004.811472275
13,804,00,000034,1,1,1,01,3,2,2,10,05,1,4,1,2,2,2,2,2, ,1,01,1,3,13,01,2,2,2,2,226,7502,1,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0004.882368739
13,804,00,000035,1,2,1,01,5,1,1,10,04,5, , , , , , , ,7,1,02,1,3,13,01,1,2,2,2,226,7502,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0004.811472275
13,804,00,000036,1,2,1,01,2,1,1,10,04,1,4,1,2,2,2,2,2, ,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0004.882368739
13,804,00,000037,1,2,1,01,1,1,1,11,04,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0004.811472275
13,804,00,000038,1,1,1,01,1,1,1,11,04,5, , , , , , , ,0,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0004.811472275
13,804,00,000039,1,2,1,01,2,1,1,11,06,6, , , , , , , , ,1,02,2,2,01,01,9,9,9,9,226,7502,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0004.962546816
13,804,00,000040,1,1,1,01,1,1,2,11,03,2,1, , , , , , , ,1,02,1,2,01,01,2,2,2,2,226,7502,1,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,0007.088028169
13,804,00,000041,1,2,1,01,6,1,1,10,03,1,1, , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0004.882368739
13,804,00,000042,1,2,1,01,1,1,1,10,05,1,1, , , , , , , ,5,13,1,3,13,01,2,2,2,2,226,7502,1,2,2,2,2,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0004.882368739
13,804,00,000043,1,2,1,01,6,1,1,10,04,1,1, , , , , , , ,1,02,1,1,13,01,2,2,2,2,226,7502,1,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,0004.882368739
13,804,00,000044,1,2,1,01,1,1,1,09,03,1,1, , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0004.882368739
13,804,00,000045,1,2,1,01,2,1,1,11,03,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0004.811472275
