REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
13,805,00,000084,1,3,1,03,6,1,1,10,03,5, , , , , , , ,6,1,01,1,2,13,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000085,1,3,1,03,5,1,1,10,03,5, , , , , , , ,5,1,01,1,2,13,01,2,2,2,2,226,7401,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000086,1,3,1,03,3,1,1,10,03,5, , , , , , , ,5,1,01,1,3,01,01,1,2,2,2,226,2199,3,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000087,1,2,1,03,2,1,1,10,02,5, , , , , , , ,2,1,01,1,3,13,01,1,2,2,2,226,7699,3,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000088,1,2,1,03,1,1,1,10,01,5, , , , , , , ,5,1,02,1,2,01,01,2,2,2,2,226,7401,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000089,1,2,1,03,6,2,1,10,03,5, , , , , , , ,5,1,01,1,2,02,02,2,2,2,2,226,7401,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000090,1,2,1,03,6,2,1,10,03,5, , , , , , , ,5,1,01,1,2,14,02,1,1,2,2,226,7401,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000091,1,2,1,03,3,2,1,10,03,5, , , , , , , ,4,1,01,1,2,14,02,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0005.267818864
13,805,00,000092,1,2,1,01,1,1,1,09,05,5, , , , , , , ,5,5,01,1,7,01,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000093,1,2,1,01,1,1,1,09,05,5, , , , , , , ,5,5,01,1,3,13,01,2,2,2,2,226,2199,3,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0005.267818864
